$$12780007$$|$$1,2543$$|$$2007$$|$$0$$|$$Van Baerlestraat 35 ^10hoek Gabriel Metsustraat$$|$$W$$|22|8|$$$$|POINT (120462.3 485467.9)
$$12880001$$|$$1,7522$$|$$2007$$|$$3$$|$$Ruysdaelkade 215 in de in Rustenburgerstraat^10"Openbare school"(y = onder bovenkant gemetselde rollaag)$$|$$Z$$|50|-39|$$$$|POINT (120912.9 484906.1)
$$12880002$$|$$1,553$$|$$2010$$|$$3$$|$$Roelof Hartstraat 1^10(gevel gymnastieklokaal; y = boven plint)$$|$$Z$$|-89|36|$$$$|POINT (120746.94 485073.41)
$$12880003$$|$$1,5307$$|$$2007$$|$$3$$|$$Hobbemakade 51^10"Sint Ignatiuscollege"(y = boven plint)$$|$$O$$|33|47|$$$$|POINT (120870.0 485370.0)
$$12880004$$|$$1,3627$$|$$2007$$|$$1$$|$$1e Jan van der Heijdenstraat 163 "Ferdinand Bolschool"^10(x=rechter zijvlak uitspr.ged.;y = onderk.plint)$$|$$O$$|-12|-5|$$$$|POINT (121354.32 485222.1)
$$12980001$$|$$1,5824$$|$$2007$$|$$3$$|$$Van Ostadestraat 341^10(y = boven de plint)$$|$$ZO$$|43|22|$$$$|POINT (122022.5 485265.3)
$$12980002$$|$$1,4688$$|$$2007$$|$$3$$|$$Van Woustraat 178^10in de Lutmastraat (x = natuurstenen plaat naast raam; y = boven de plint)$$|$$Z$$|-28|49|$$$$|POINT (122002.8 484977.4)
$$12980003$$|$$1,6609$$|$$2010$$|$$3$$|$$Pieter Aertszstraat 5 "Politiebureau no 14"^10(x = onderkant onderste band geglazuurde stenen)$$|$$ZO$$|33|-48|$$$$|POINT (121735.1 484978.9)
$$12980004$$|$$1,3867$$|$$2010$$|$$3$$|$$2e Van der Helststraat 25^10(y = boven de plint)$$|$$W$$|-42|28|$$$$|POINT (121454.3 484912.6)
$$12980006$$|$$1,9641$$|$$2007$$|$$0$$|$$ZO-vleugel Nieuwe Amstelbrug^10(brug 101) verlengde Blasiusstraat$$|$$ZO$$|44|40|$$$$|POINT (122284.2 485459.5)
$$12980007$$|$$,714$$|$$2007$$|$$0$$|$$Amsteldijk 78$$|$$O$$|-24|14|$$$$|POINT (122347.4 485080.5)
$$12980008$$|$$2,6721$$|$$2007$$|$$0$$|$$In muur van de brugvleugel van de Z-vleugelmuur van het^10O-landhoofdvan de nieuwe Amstelbrug (verl. Ceintuurbaan)$$|$$NO$$|-2051|-62|$$25G0381$$|POINT (122279.6 485460.9)
$$13080001$$|$$1,3476$$|$$2007$$|$$1$$|$$Weesperzijde 112^10$$|$$W$$|33|75|$$25G0094$$|POINT (122622.49 484882.37)
$$13080002$$|$$1,4084$$|$$2007$$|$$7$$|$$Gijsbrecht van Aemstelstraat 16^10(y = boven gemetselde plint)$$|$$NW$$|-86|35|$$25G0107$$|POINT (122588.5 485134.1)
$$13080003$$|$$1,1701$$|$$2007$$|$$1$$|$$ZW-landhoofd van het viadukt tussen de Maritzstraat en de^10Beukenweg (aan de kant van de Maritzstraat)$$|$$NO$$|10|55|$$$$|POINT (123108.3 485399.3)
$$13080004$$|$$,9239$$|$$2007$$|$$0$$|$$Transvaalkade 84A^10(x = linkerkant pilaster van rechter gedeelte voorgevel)$$|$$ZO$$|-29|35|$$$$|POINT (123240.0 485040.0)
$$13080005$$|$$,7777$$|$$2007$$|$$0$$|$$Betonnen muur van de trap aan de ZW-zijde van de "Chr.Tech-^10nische School" aan de Wibautstraat t.o. Grensstraat$$|$$W$$|109|-16|$$$$|POINT (122642.7 485333.4)
$$13080006$$|$$1,2592$$|$$2007$$|$$0$$|$$NW-vleugel van het spoorviadukt over de Wibautstraat^10(y = boven scheiding tussen beton en steen)$$|$$W$$|16|20|$$$$|POINT (122753.5 484995.2)
$$13080056$$|$$,9653$$|$$2007$$|$$18$$|$$Joubertstraat 3A/5D^10rechts van trap in beertje$$|$$ZW$$|14|32|$$$$|POINT (123008.63 485206.66)
$$13180001$$|$$-2,6473$$|$$2007$$|$$13$$|$$Willem Beukelstraat 42^10"Willem van Outshoornschool"(y = boven de plint)$$|$$NO$$|43|16|$$$$|POINT (123700.0 485015.3)
$$13180002$$|$$,8921$$|$$2007$$|$$13$$|$$Hertzogstraat 20 (Y = onder onderkant gemetselde rollaag).^10$$|$$NO$$|62|-23|$$$$|POINT (123449.0 485464.7)
$$13180003$$|$$1,1665$$|$$2007$$|$$13$$|$$ZW-vleugelmuur van het ZO-landhoofd van brug 189 tussen de^10Linnaeusstraat en de Middenweg over Ringvaart (y=dekzerk)$$|$$NO$$|-237|-35|$$$$|POINT (123722.0 485351.8)
$$13180004$$|$$-3,3166$$|$$2007$$|$$1$$|$$In de pastorie van de "Emmakerk" aan de Hugo de Vrieslaan 4^10(Y = onder de voeg die gelijk is aan het houte raamkozijn).$$|$$ZO$$|24|30|$$$$|POINT (124140.0 484840.0)
$$13180005$$|$$-1,9166$$|$$2007$$|$$1$$|$$Hogeweg 61^10("Wagewegschool"; y = onder hardstenen afdekking van plint)$$|$$ZO$$|11|-22|$$$$|POINT (124150.0 485470.0)
$$13280001$$|$$-3,171$$|$$2007$$|$$1$$|$$Bunsenstraat 44 (Y = onder de onderkant van de gemetselde^10rollaag).$$|$$NO$$|34|-174|$$$$|POINT (124400.0 484810.0)
$$13280002$$|$$-2,8583$$|$$2007$$|$$0$$|$$Johannes van der Waalsstraat 37^10(x = stenen dag van raam No 39; y = boven trasraam)$$|$$ZO$$|-122|27|$$$$|POINT (124570.0 484950.0)
$$13280003$$|$$-3,9679$$|$$2007$$|$$0$$|$$Buitenzijde van de N-vleugel brug in de Johannes van der^10Waalsstraat over het water van het Archimedesplantsoen.$$|$$N$$|-290|-120|$$$$|POINT (124770.0 485150.0)
$$13280005$$|$$-3,1023$$|$$2007$$|$$0$$|$$Zuidoost vleugel van het spoorviadukt over de Kruislaan^10$$|$$$$|-716|85|$$$$|POINT (125127.3 485070.9)
$$13280006$$|$$-3,2334$$|$$2007$$|$$1$$|$$Galileiplantsoen 37 (school) in de Mr.P.N.Arntzeniusweg^10(Achter laag muurtje)$$|$$ZW$$|-21|38|$$$$|POINT (124449.1 485184.9)
$$13380001$$|$$,7395$$|$$2007$$|$$1$$|$$Anthony Fokkerweg 2 "Nationaal Luchtvaart Laboratorium"^10(x = afronding van de linker gevelhoek)$$|$$W$$|15|5|$$25D0064$$|POINT (117940.0 484250.0)
$$13380002$$|$$1,4059$$|$$2007$$|$$3$$|$$Vlietstraat 162/168^10gevel Schinkelkade(y = boven de plint)$$|$$W$$|-42|35|$$$$|POINT (118545.3 484713.1)
$$13380003$$|$$-,0015$$|$$2007$$|$$1$$|$$Honselersdijkstraat 1^10hoek Voorburgstraat(trafo; y = boven betonnen fundering)$$|$$W$$|15|13|$$$$|POINT (117961.6 484642.6)
$$13480001$$|$$1,5851$$|$$2007$$|$$1$$|$$Stadionweg 334 hoek Amstelveenseweg^10$$|$$O$$|23|95|$$$$|POINT (118955.718 484317.823)
$$13480002$$|$$1,0587$$|$$2013$$|$$1$$|$$Stadionweg 145 (x = links van de dag van de portiek;y = on-^10der de onderkant van de hardstenen plaat naast het raam)$$|$$N$$|-82|-6|$$$$|POINT (119403.87 484358.68)
$$13480003$$|$$1,1801$$|$$2007$$|$$7$$|$$Willaertstraat 3^10(uitbouw)$$|$$Z$$|-12|56|$$25D0066$$|POINT (118940.0 484650.0)
$$13580001$$|$$2,1541$$|$$2007$$|$$1$$|$$W-vleugel van N-landhoofd v/d brug over het Zuider Amstel^10kanaal voor de Parnassusweg (y = boven bovenkant walmuur)$$|$$W$$|-41|158|$$$$|POINT (119599.43 484144.08)
$$13580002$$|$$2,4027$$|$$2007$$|$$1$$|$$Gebogen O-vleugel van het N-landhoofd van de brug over het^10Zuider Amstelkanaal voor de Beethovenstraat (y=bovenk.muur)$$|$$O$$|295|-90|$$$$|POINT (120220.6 484218.61)
$$13580003$$|$$1,7392$$|$$2007$$|$$1$$|$$Corellistraat 1(Eerste Montessorieschool voor G.L.O.)^10(x=stenen dag van de portiek;y=onderk. gemetselde rollaag)$$|$$N$$|71|-24|$$$$|POINT (120406.59 484722.69)
$$13580004$$|$$1,4426$$|$$2007$$|$$1$$|$$Gerrit van der Veenstraat 99 (Vooruitspringend gedeelte^10"Meisjesschool" ; y = onderkant gemetselde rollaag)$$|$$N$$|-193|-36|$$$$|POINT (120077.861 484671.503)
$$13580005$$|$$1,3131$$|$$2007$$|$$1$$|$$Gerrit van der Veenstraat 141 (x = rechts van muurtje naast^10ingang; y = onder bovenkant van de uitstekende plint)$$|$$N$$|357|-10|$$$$|POINT (119769.777 484655.077)
$$13680002$$|$$1,5825$$|$$2007$$|$$1$$|$$Gevel aan Geulstraat van school voor L.O. tussen de Donge-^10straat en de Dintelstraat (y=bovenk. aansluitend muurtje)$$|$$Z$$|-38|14|$$$$|POINT (121381.61 484245.42)
$$13680003$$|$$1,876$$|$$2007$$|$$1$$|$$Churchill-laan 211 (x =links van stenen dag van het tweede^10raam rechts van de ingang; y = boven de plint)$$|$$N$$|-16|8|$$$$|POINT (120943.62 484467.36)
$$13680004$$|$$1,9969$$|$$2007$$|$$1$$|$$Apollolaan 11^10(y = boven bovenkant gemetselde rollaag)$$|$$NO$$|44|58|$$$$|POINT (120626.75 484600.37)
$$13780002$$|$$1,556$$|$$2007$$|$$1$$|$$Churchill-laan 48^10(x = rechts van portiek; y = boven trasraam)$$|$$Z$$|103|21|$$$$|POINT (121837.15 484447.13)
$$13780003$$|$$,9491$$|$$2007$$|$$0$$|$$Openbare kleuterschool "Het Mierennest" (x=rechts van^10ingang)/Kinderdagverblijf "De Petteflet" Victorieplein 11$$|$$NW$$|160|28|$$$$|POINT (122120.0 484280.0)
$$13880001$$|$$4,65$$|$$2000$$|$$1$$|$$"Brugwachtershuisje" op de Berlagebrug (423) over de Amstel^10(y=boven granieten plint)$$|$$Z$$|183|46|$$25G0095$$|POINT (122659.667 484497.049)
$$13880003$$|$$1,0425$$|$$2007$$|$$0$$|$$Weesperzijde 243^10(x = stenen dag rechter raam; y = boven plint)$$|$$NO$$|27|15|$$25G0099$$|POINT (123140.0 484030.0)
$$13880004$$|$$1,5827$$|$$2007$$|$$2$$|$$Prins Bernardplein 1-171.^10$$|$$ZW$$|-16|91|$$$$|POINT (123105.3 484632.8)
$$13880006$$|$$,9339$$|$$2007$$|$$0$$|$$President Kennedylaan 2^10hoek Trompenburgstraat$$|$$O$$|-66|25|$$$$|POINT (122659.4 484073.7)
$$13880007$$|$$,6885$$|$$2012$$|$$0$$|$$ZO-vleugel van het spoorviadukt over de Ringdijk^10nabij het Pauwenpad(onder viaduct)$$|$$NW$$|65|27|$$$$|POINT (122883.7 484717.7)
$$13880008$$|$$3,0002$$|$$2007$$|$$18$$|$$Berlagebrug (brug 423)^10Z-vlak Z-keermuur W-landhoofd$$|$$Z$$|16|45|$$$$|POINT (122625.52 484449.51)
$$13880009$$|$$3,2966$$|$$2007$$|$$18$$|$$Berlagebrug (brug 423)^10Z-vlak Z-keermuur O-landhoofd$$|$$Z$$|-11|32|$$$$|POINT (122724.21 484470.62)
$$13980001$$|$$-3,1737$$|$$2007$$|$$1$$|$$Hugo de Vrieslaan 143^10gevel Maxwellstraat$$|$$ZW$$|-114|50|$$$$|POINT (123840.0 484510.0)
$$13980003$$|$$-3,1492$$|$$2007$$|$$1$$|$$Gevel aan de Kruislaan van perceel Pekelharingstraat 21 (X=^10kant muurtje; Y=voeg op gelijke hoogte bovenk. kelderraam).$$|$$ZO$$|217|9|$$$$|POINT (124210.0 484250.0)
$$13980009$$|$$-3,6651$$|$$2007$$|$$0$$|$$NW-vleugel viadukt 458 in het verlengde van de Kruislaan^10hoek Rozenburglaan (x = gemeten vanaf voeg)$$|$$NW$$|-13|96|$$$$|POINT (123996.5 484003.9)
$$13980010$$|$$-3,3376$$|$$2007$$|$$0$$|$$Hugo de Vrieslaan 63^10$$|$$NW$$|-40|19|$$25G0388$$|POINT (124045.5 484685.3)
$$14080001$$|$$-3,0177$$|$$2007$$|$$1$$|$$In pilaster aan gevel aan de Van 't Hofflaan van perceel^10Pasteurstraat 45 (X = pilaster; Y = boven de plint).$$|$$NW$$|22|26|$$$$|POINT (124360.0 484620.0)
$$14080002$$|$$-2,7855$$|$$2007$$|$$1$$|$$Middenweg 323^10(gevel aan Kruislaan; y = boven trasraam)$$|$$ZO$$|17|9|$$$$|POINT (124560.0 484570.0)
$$14080003$$|$$-3,2844$$|$$2007$$|$$0$$|$$NO-muurvlak van de ZO-kolom van de brug (341) in de Zaai-^10ersweg t.h.v. de Middenweg (Y = onder natuurstenen kap).$$|$$NO$$|-11|-93|$$$$|POINT (124890.843 484130.996)
$$14080005$$|$$-3,9391$$|$$2007$$|$$0$$|$$G.E.B./gemaal aan de Radioweg nabij brug 334 hoek Midden-^10meerpad.$$|$$Z$$|-16|73|$$$$|POINT (125228.1 484422.5)
$$14180001$$|$$,7219$$|$$2007$$|$$1$$|$$W-muurvlak van de N-frontmuur van de schutsluis tussen^10Schinkel en Nieuwe Meer (Y = onder dekzerk).$$|$$N$$|-172|-23|$$25D0055$$|POINT (118140.0 483640.0)
$$14180002$$|$$2,8464$$|$$2007$$|$$1$$|$$W-muurvlak van het Z-landhoofd van ophaalbrug (307) in het^10Schinkeljaagpad over de Riekerhaven (Y=onder bovenk.muur).$$|$$W$$|-488|-32|$$$$|POINT (118150.0 483970.0)
$$14180003$$|$$1,066$$|$$2007$$|$$0$$|$$Jaagpad W-pijler Schinkelbrug^10(B 176P)$$|$$W$$|-48|39|$$25D0281$$|POINT (118170.0 483377.3)
$$14280001$$|$$2,3942$$|$$2007$$|$$1$$|$$O-vleugel van het N-landhoofd van de brug (413) in de Am-^10stelveenseweg over her Zuider Amstelkanaal (y=bovenk.vl.)$$|$$O$$|275|-136|$$25D0057$$|POINT (118910.0 483960.0)
$$14280002$$|$$1,6826$$|$$2007$$|$$18$$|$$Brug 421 (verlengde Jasonstraat over Zuider Amstelkanaal)^10W-vlak O-muur Z-landhoofd$$|$$W$$|-54|-43|$$$$|POINT (119105.58 483952.88)
$$14380005$$|$$3,7424$$|$$2007$$|$$18$$|$$Brug 860 in de Strawinskylaan(nabij achterkant No 10)^10N-vlak N-keermuur O-landhoofd$$|$$N$$|-20|-49|$$$$|POINT (119850.43 483784.86)
$$14480002$$|$$1,3622$$|$$2007$$|$$18$$|$$Brug 162 in A10 over de Europaboulevard(meest Z-rijbaan)^10ZW-vlak ZW-keermuur NW-landhoofd$$|$$ZW$$|-22|62|$$$$|POINT (121087.72 483305.7)
$$14580001$$|$$1,5726$$|$$2007$$|$$1$$|$$Dintelstraat 174 in de President Kennedylaan^10(x = links van de dag van het raam)$$|$$Z$$|-77|103|$$$$|POINT (121468.48 483786.32)
$$14580002$$|$$1,0657$$|$$2007$$|$$1$$|$$Gevel aan President Kennedylaan van perceel Alblasstraat 66^10(Y = boven terugliggend trasraam).$$|$$Z$$|-89|26|$$$$|POINT (121735.5 483781.42)
$$14580003$$|$$,8784$$|$$2012$$|$$1$$|$$President Kennedylaan 218A (y = onder voeg  die op gelijke^10hoogte loopt met de onderkant van de raamdorpel)$$|$$Z$$|71|-39|$$$$|POINT (121933.78 483763.23)
$$14580004$$|$$1,9946$$|$$2007$$|$$1$$|$$President Kennedylaan 150 (x = vanaf afgeschuinde hoek; y =^10onder voeg  die gelijk is aan de bovenkant van raamdorpel).$$|$$Z$$|166|-67|$$$$|POINT (122195.19 483733.52)
$$14580005$$|$$,7939$$|$$2007$$|$$1$$|$$President Kennedylaan 7^10meest W-beer aan de N-gevel van het "Mirandebad"$$|$$N$$|-76|30|$$$$|POINT (122033.95 483675.44)
$$14580007$$|$$2,1973$$|$$2007$$|$$1$$|$$Gevel aan President Kennedylaan van perceel Vechtstraat 185^10(Y = onder onderkant rollaag).$$|$$Z$$|404|-63|$$$$|POINT (122385.52 483761.32)
$$14680001$$|$$1,6995$$|$$2007$$|$$7$$|$$Portiershuisje van de "Zuidergasfabriek" aan de Ouderker-^10kerdijk tussen percelen 45 en 65 (Y = boven plint).$$|$$NW$$|97|14|$$$$|POINT (122783.14 483615.19)
$$14680003$$|$$1,6566$$|$$2007$$|$$1$$|$$Korte Ouderkerkerdijk 5^10"Vrijberghe de Coninghschool"(x = vanaf trap)$$|$$N$$|-17|93|$$$$|POINT (123044.27 483738.58)
$$14680012$$|$$1,0854$$|$$2007$$|$$0$$|$$Spaklerweg 14^10(Croon electro; x = links van portiek)$$|$$O$$|-72|36|$$25G0270$$|POINT (123176.22 483613.19)
$$14680013$$|$$,9813$$|$$2007$$|$$0$$|$$O-keermuur van de N-oprit van de Utrechtse brug (439) aan^10de Amsteldijk$$|$$NO$$|254|44|$$25G0310$$|POINT (122410.0 483620.0)
$$14680015$$|$$,5257$$|$$2007$$|$$14$$|$$Z.O.pijler Utrechtse brug (439) meest westelijke pilaar^10(Y= boven granieten rand)$$|$$ZO$$|-50|15|$$$$|POINT (122465.7 483476.4)
$$14780001$$|$$-4,7175$$|$$2007$$|$$1$$|$$Kruislaan 9^10(gemaal bij de Weesperzijde; x = vanaf deuringang)$$|$$ZO$$|-39|55|$$25G0082$$|POINT (123756.3 483773.1)
$$14780042$$|$$,7353$$|$$2007$$|$$17$$|$$H.J.E. Wenckebachweg 115^10$$|$$ZW$$|22|56|$$$$|POINT (123658.6 483412.8)
$$14780044$$|$$,8947$$|$$2007$$|$$0$$|$$Trafo t/o H.J.E. Wenckebachweg 93$$|$$N$$|-87|68|$$25G0403$$|POINT (123768.9 483460.1)
$$14880002$$|$$-3,2819$$|$$2007$$|$$0$$|$$Gevel in Veeteeltstraat van G.E.B.-gebouwtje aan de Midden-^10weg (X = rechterhoek van linkerhoekkolom; Y = onder voet).$$|$$NW$$|-11|-44|$$$$|POINT (125140.0 483900.0)
$$14880007$$|$$-2,6148$$|$$2007$$|$$0$$|$$Veeteeltstraat 61.^10$$|$$N$$|8|104|$$$$|POINT (124958.585 483766.507)
$$14880008$$|$$-3,5968$$|$$2007$$|$$0$$|$$R.K.parochiekerk "Heilige Familie" Rozenburglaan hoek Zaai-^10ersweg 182.$$|$$Z$$|-466|64|$$25G0392$$|POINT (124465.2 483640.216)
$$14880009$$|$$3,7087$$|$$2007$$|$$0$$|$$NW-vleugel van de nieuwe Duivendrechtse brug in het ver-^10lengde van de Rozenburglaan.$$|$$NO$$|610|-66|$$$$|POINT (124744.195 483324.353)
$$14880010$$|$$,7562$$|$$2007$$|$$0$$|$$Molenkade 64 (Gemeente Diemen)^10(Gemaal "Portengen"; y = boven betonnen waterloop)$$|$$N$$|-20|24|$$$$|POINT (125206.6 483478.9)
$$14880011$$|$$,7283$$|$$2007$$|$$18$$|$$Duivendrechtsekade^10W-ronding W-pilaar onder toerit Gooiseweg naar A10$$|$$W$$|0|42|$$$$|POINT (124435.81 483333.06)
$$14980004$$|$$-3,6396$$|$$1999$$|$$1$$|$$Frontmuur van de binnenwaterloop van het gemaal "Buiten-^10veldersche polder" Koenenkade 23.$$|$$W$$|24|-17|$$$$|POINT (117944.5 482543.7)
$$14980005$$|$$,808$$|$$2007$$|$$16$$|$$Frontmuur in noordzijde van de bosbaansluis 60 mtr ten NW^10van trafo gemaal "Buitenveldertse polder" a/d Koenenkade$$|$$N$$|-39|-67|$$$$|POINT (117929.0 482579.7)
$$14980006$$|$$,7775$$|$$2007$$|$$1$$|$$trafo gemaal "Buitenveldersche polder" koenenkade 23$$|$$N$$|-32|67|$$$$|POINT (117972.2 482552.3)
$$15080003$$|$$-,4932$$|$$2007$$|$$1$$|$$Gevel Van de Boechorststraat van het gebouw voor "Patholo-^10gie en Anatomie" van de V.U. (Y = bovenkant luchtrooster).$$|$$O$$|-46|-42|$$$$|POINT (119180.0 483140.0)
$$15080004$$|$$-,3137$$|$$2007$$|$$0$$|$$"AGO" dagverblijf Arent Janzoon Ernststraat 879.^10$$|$$O$$|-33|65|$$$$|POINT (119466.2 482795.2)
$$15080005$$|$$1,2259$$|$$2007$$|$$16$$|$$Oostzijde Trafo naast Amstelveenseweg 760^10(y= boven plint)$$|$$O$$|7|13|$$$$|POINT (118873.1 482706.8)
$$15080006$$|$$-,1524$$|$$2007$$|$$0$$|$$Amstelveenseweg/De Boellelaan^10Gasopslag VU-ziekenhuis$$|$$NW$$|-15|41|$$25D0318$$|POINT (118951.4 483132.8)
$$15180001$$|$$,0243$$|$$2007$$|$$1$$|$$Gevel aan Boelelaan van trafo op de hoek met de Buitenvel-^10dertselaan (y = boven betonvoet trafo)$$|$$Z$$|30|8|$$$$|POINT (119715.444 483153.087)
$$15180002$$|$$-,2917$$|$$2007$$|$$1$$|$$Gevel aan Groningenstraat van de trafo op de hoek van Wed-^10derborg (y = onder bovenkant betonvoet trafo)$$|$$N$$|30|-19|$$$$|POINT (120010.0 483080.0)
$$15180003$$|$$-,3296$$|$$2007$$|$$1$$|$$Trafo gelegen aan Valkhof achter de percelen Arent Janszoon^10Ernststraat 737 t/m 795 (y = onder bovenkant betonvoet)$$|$$Z$$|-26|-21|$$$$|POINT (119810.0 482780.0)
$$15180004$$|$$-,3133$$|$$2007$$|$$1$$|$$Trafo aan Doddendaal 83 (y = onder bovenkant betonvoet)^10$$|$$O$$|-17|-22|$$$$|POINT (120110.0 482780.0)
$$15180005$$|$$,0883$$|$$2007$$|$$0$$|$$Arent Janszoon Ernststraat hoek van Leijenberghlaan^10$$|$$O$$|-56|52|$$$$|POINT (120418.4 482791.0)
$$15280001$$|$$-,1624$$|$$2007$$|$$1$$|$$Trafo Dikninge 110 (Y = onder bovenkant betonvoet).^10$$|$$N$$|48|-5|$$$$|POINT (120790.0 482770.0)
$$15280002$$|$$-,3072$$|$$2007$$|$$1$$|$$Gevel aan Weerdenstein van flatgebouw aan Hinderstein en^10Drakenstein (Y = onder onderkant betonrand in die gevel).$$|$$O$$|33|-234|$$$$|POINT (120970.0 482550.0)
$$15280003$$|$$-,77$$|$$2007$$|$$1$$|$$NO-landhoofd voetgangersbruggetje (816) over sierwater^10tussen De Klencke - Dikninge(x = knik; y = bovenkant brug)$$|$$ZO$$|23|-19|$$$$|POINT (120860.0 482950.0)
$$15280004$$|$$-,2289$$|$$2007$$|$$0$$|$$Krooswijkhof 38 t/m 51.^10$$|$$N$$|22|35|$$$$|POINT (120541.2 483072.9)
$$15380001$$|$$,23$$|$$1999$$|$$1$$|$$Huis "Amstelrust" aan de Amsteldijk Zuid 319^10$$|$$O$$|18|88|$$25G0068$$|POINT (121640.0 482610.0)
$$15380002$$|$$2,4294$$|$$2007$$|$$1$$|$$O-vleugel van het N-landhoofd van de brug (424) in de Am-^10steldijk bij begraafplaats "Zorgvlied" (Y=onder bovenk.).$$|$$W$$|-92|-77|$$25G0078$$|POINT (122210.0 483250.0)
$$15380007$$|$$1,2742$$|$$2007$$|$$1$$|$$Schoorsteen van gemaal "Stadwijck" aan de Amsteldijk Zuid^10272.$$|$$N$$|27|79|$$25G0217$$|POINT (122160.0 483200.0)
$$15380009$$|$$-1,798$$|$$2007$$|$$0$$|$$W-frontmuur van de betonnen dam in de sloot ten noorden van^10het volkstuincomplex "Amstel Glorie".$$|$$W$$|-57|-13|$$$$|POINT (122100.0 482830.0)
$$15380010$$|$$-,6851$$|$$2007$$|$$0$$|$$Clubhuis naast ingang van het volkstuinencomplex "Amstel^10Glorie" aan de Jan Vroegopsingel.$$|$$O$$|-291|56|$$$$|POINT (122370.0 482970.0)
$$15380012$$|$$-,4778$$|$$2007$$|$$18$$|$$Brug 841 zuidelijk van de A10 a/d Amsteldijk naast ingang Amstelpark$$|$$N$$|45|30|$$$$|POINT (121640.0 482800.0)
$$15480002$$|$$1,5421$$|$$2007$$|$$1$$|$$Goederenloods van "Ideal Standard" aan de Willem Fenega-^10straat 2 (y = boven bovenkant pui)$$|$$Z$$|204|7|$$$$|POINT (123121.53 483100.42)
$$15480009$$|$$-,3705$$|$$2007$$|$$0$$|$$Joan Muyskenweg 29^10"Gemeente Vervoer Bedrijf"$$|$$Z$$|44|45|$$$$|POINT (122900.0 482520.0)
$$15580009$$|$$,8133$$|$$2007$$|$$1$$|$$Meest ZO-pijler van viaduct van zuidelijke rijbaan RW A10^10over de Spaklerweg  westelijk vlak (x uit tangentpunt)$$|$$W$$|-13|37|$$$$|POINT (123521.3 482662.8)
$$15680002$$|$$-,0987$$|$$2007$$|$$0$$|$$Rijksstraatweg 2^10$$|$$O$$|-11|26|$$25G0383$$|POINT (124628.6 483123.0)
$$15780001$$|$$-3,1166$$|$$2007$$|$$16$$|$$Zuidwestelijk Landhoofd brug 551^10$$|$$ZW$$|145|-60|$$$$|POINT (117877.0 481880.6)
$$15880001$$|$$,3183$$|$$2007$$|$$1$$|$$N-muur van de toegang tot de botenhuizen aan de Koenenkade^10$$|$$N$$|11|-256|$$$$|POINT (118630.0 482480.0)
$$15880002$$|$$,6869$$|$$2007$$|$$1$$|$$Amstelveenseweg 948.^10$$|$$N$$|115|48|$$25D0045$$|POINT (118873.8 482177.5)
$$15880003$$|$$-,246$$|$$2007$$|$$1$$|$$Trafo-huisje tegenover Overdam 13^10(y = scheiding van beton/metselwerk ;gevel aan Landskroon)$$|$$N$$|20|-19|$$$$|POINT (119119.98 482059.49)
$$15880004$$|$$-,2378$$|$$2007$$|$$1$$|$$Trafo aan Beeckenstein (Y = onder scheiding beton en met-^10selwerk).$$|$$N$$|16|-18|$$$$|POINT (119500.0 482060.0)
$$15880005$$|$$,2861$$|$$2007$$|$$16$$|$$No-uitloper van de brug (803) in de Van Nijenrodeweg bij^10de Van der Boechorststraat (Y = onder bovenkant).$$|$$Z$$|-129|-25|$$$$|POINT (119240.0 482380.0)
$$15880006$$|$$-,3414$$|$$2007$$|$$18$$|$$Bolestein 422/494^10zijgevel$$|$$N$$|32|24|$$$$|POINT (118943.9 482053.41)
$$15980001$$|$$-,0109$$|$$2007$$|$$1$$|$$Trafo aan Valkenstein hoek Merckenburg (Y = onder scheiding^10tussen beton en metselwerk).$$|$$N$$|-36|-20|$$$$|POINT (119800.0 482080.0)
$$15980002$$|$$-,1927$$|$$2007$$|$$1$$|$$Trafo aan Cortenbach (Y = onder scheiding beton en metsel-^10werk); ivm hek moeilijk bereikbaar.$$|$$W$$|22|-10|$$$$|POINT (120230.0 481950.0)
$$15980003$$|$$-,5286$$|$$2007$$|$$1$$|$$Rioolgemaal aan de Van Nijenrodeweg 217 hoek Van Leijen-^10berghlaan.$$|$$Z$$|-15|0|$$$$|POINT (120350.0 482390.0)
$$15980005$$|$$-,3221$$|$$2007$$|$$1$$|$$NW-vleugel van de brug (811) in de Buitenveldertselaan bij^10de Kalfjeslaan (Y = onder de bovenkant).$$|$$W$$|115|-37|$$25D0208$$|POINT (119652.741 481777.735)
$$15980006$$|$$-,2392$$|$$2007$$|$$0$$|$$Van Boshuizenstraat 461-531^10$$|$$O$$|86|40|$$25G0406$$|POINT (120196.1 481978.6)
$$15980007$$|$$-,1016$$|$$2007$$|$$18$$|$$Assumburg 4/152^10in bordes zijde Buitenveldertselaan $$|$$O$$|18|31|$$$$|POINT (119625.98 482390.79)
$$16080001$$|$$,7984$$|$$2007$$|$$0$$|$$N-steunbeer fundering van de watermolen aan de De Borcht^10bij de Amsteldijk (Y = onder bovenkant steunbeer; AV 1036).$$|$$N$$|-47|-65|$$25G0307$$|POINT (121363.0 481911.0)
$$16080002$$|$$,0377$$|$$2007$$|$$1$$|$$Noord Brabantstraat 152 t/m 182^10hoek Wamberg$$|$$N$$|71|54|$$$$|POINT (120852.3 482244.8)
